Time,Code,Name
2019/10/11 0:58:00,1,Signal
2019/10/11 0:59:00,1,Signal
2019/10/11 1:00:00,1,Signal
2019/10/11 1:01:00,0,Signal
2019/10/11 1:02:00,1,Signal
2019/10/11 1:03:00,0,Signal
2019/10/11 1:04:00,0,Signal
2019/10/11 1:05:00,1,Signal
2019/10/11 1:06:00,1,Signal
2019/10/11 1:07:00,0,Signal
2019/10/11 1:08:00,0,Signal
2019/10/11 1:09:00,0,Signal
2019/10/11 1:10:00,1,Signal
2019/10/11 1:11:00,0,Signal
2019/10/11 1:12:00,0,Signal
2019/10/11 1:13:00,0,Signal
2019/10/11 1:14:00,1,Signal
2019/10/11 1:15:00,1,Signal
2019/10/11 1:16:00,0,Signal
2019/10/11 1:17:00,0,Signal
2019/10/11 1:18:00,1,Signal
2019/10/11 1:19:00,1,Signal
2019/10/11 1:20:00,1,Signal
2019/10/11 1:21:00,0,Signal
2019/10/11 1:22:00,0,Signal
2019/10/11 1:23:00,1,Signal
2019/10/11 1:24:00,1,Signal
2019/10/11 1:25:00,1,Signal
2019/10/11 1:26:00,1,Signal
2019/10/11 1:27:00,1,Signal
2019/10/11 1:28:00,1,Signal
2019/10/11 1:29:00,1,Signal
2019/10/11 1:30:00,1,Signal
2019/10/11 1:31:00,1,Signal
2019/10/11 1:32:00,1,Signal
2019/10/11 1:33:00,1,Signal
2019/10/11 1:34:00,1,Signal
2019/10/11 1:35:00,1,Signal
2019/10/11 1:36:00,0,Signal
2019/10/11 1:37:00,1,Signal
2019/10/11 1:38:00,1,Signal
2019/10/11 1:39:00,0,Signal
2019/10/11 1:40:00,0,Signal
2019/10/11 1:41:00,1,Signal
2019/10/11 1:42:00,0,Signal
2019/10/11 1:43:00,0,Signal
2019/10/11 1:44:00,0,Signal
2019/10/11 1:45:00,0,Signal
2019/10/11 1:46:00,0,Signal
2019/10/11 1:47:00,0,Signal
2019/10/11 1:48:00,1,Signal
2019/10/11 1:49:00,0,Signal
2019/10/11 1:50:00,0,Signal
2019/10/11 1:51:00,0,Signal
2019/10/11 1:52:00,0,Signal
2019/10/11 1:53:00,1,Signal
2019/10/11 1:54:00,0,Signal
2019/10/11 1:55:00,0,Signal
2019/10/11 1:56:00,0,Signal
2019/10/11 1:57:00,1,Signal
2019/10/11 1:58:00,1,Signal
2019/10/11 1:59:00,1,Signal
2019/10/11 2:00:00,1,Signal
2019/10/11 2:01:00,0,Signal
2019/10/11 2:02:00,0,Signal
2019/10/11 2:03:00,0,Signal
2019/10/11 2:04:00,1,Signal
2019/10/11 2:05:00,1,Signal
2019/10/11 2:06:00,1,Signal
2019/10/11 2:07:00,1,Signal
2019/10/11 2:08:00,1,Signal
2019/10/11 2:09:00,0,Signal
2019/10/11 2:10:00,0,Signal
2019/10/11 2:11:00,0,Signal
2019/10/11 2:12:00,1,Signal
2019/10/11 2:13:00,1,Signal
2019/10/11 2:14:00,0,Signal
2019/10/11 2:15:00,1,Signal
2019/10/11 2:16:00,1,Signal
2019/10/11 2:17:00,1,Signal
2019/10/11 2:18:00,1,Signal
2019/10/11 2:19:00,0,Signal
2019/10/11 2:20:00,1,Signal
2019/10/11 2:21:00,0,Signal
2019/10/11 2:22:00,0,Signal
2019/10/11 2:23:00,0,Signal
2019/10/11 2:24:00,1,Signal
2019/10/11 2:25:00,0,Signal
2019/10/11 2:26:00,0,Signal
2019/10/11 2:27:00,1,Signal
2019/10/11 2:28:00,1,Signal
2019/10/11 2:29:00,1,Signal
2019/10/11 2:30:00,1,Signal
2019/10/11 2:31:00,0,Signal
2019/10/11 2:32:00,1,Signal
2019/10/11 2:33:00,1,Signal
2019/10/11 2:34:00,1,Signal
2019/10/11 2:35:00,0,Signal
2019/10/11 2:36:00,0,Signal
2019/10/11 2:37:00,0,Signal
2019/10/11 2:38:00,0,Signal
2019/10/11 2:39:00,0,Signal
2019/10/11 2:40:00,0,Signal
2019/10/11 2:41:00,1,Signal
2019/10/11 2:42:00,1,Signal
2019/10/11 2:43:00,1,Signal
2019/10/11 2:44:00,1,Signal
2019/10/11 2:45:00,0,Signal
2019/10/11 2:46:00,0,Signal
2019/10/11 2:47:00,0,Signal
2019/10/11 2:48:00,0,Signal
2019/10/11 2:49:00,0,Signal
2019/10/11 2:50:00,0,Signal
2019/10/11 2:51:00,0,Signal
2019/10/11 2:52:00,0,Signal
2019/10/11 2:53:00,1,Signal
2019/10/11 2:54:00,1,Signal
2019/10/11 2:55:00,1,Signal
2019/10/11 2:56:00,0,Signal
2019/10/11 2:57:00,1,Signal
2019/10/11 2:58:00,1,Signal
2019/10/11 2:59:00,0,Signal
2019/10/11 3:00:00,0,Signal
2019/10/11 3:01:00,1,Signal
2019/10/11 3:02:00,1,Signal
2019/10/11 3:03:00,0,Signal
2019/10/11 3:04:00,0,Signal
2019/10/11 3:05:00,0,Signal
2019/10/11 3:06:00,1,Signal
2019/10/11 3:07:00,0,Signal
2019/10/11 3:08:00,1,Signal
2019/10/11 3:09:00,1,Signal
2019/10/11 3:10:00,0,Signal
2019/10/11 3:11:00,1,Signal
2019/10/11 3:12:00,1,Signal
2019/10/11 3:13:00,1,Signal
2019/10/11 3:14:00,0,Signal
2019/10/11 3:15:00,0,Signal
2019/10/11 3:16:00,1,Signal
2019/10/11 3:17:00,1,Signal
2019/10/11 3:18:00,0,Signal
2019/10/11 3:19:00,0,Signal
2019/10/11 3:20:00,0,Signal
2019/10/11 3:21:00,0,Signal
2019/10/11 3:22:00,0,Signal
2019/10/11 3:23:00,0,Signal
2019/10/11 3:24:00,0,Signal
2019/10/11 3:25:00,0,Signal
2019/10/11 3:26:00,1,Signal
2019/10/11 3:27:00,1,Signal
2019/10/11 3:28:00,0,Signal
2019/10/11 3:29:00,0,Signal
2019/10/11 3:30:00,0,Signal
2019/10/11 3:31:00,0,Signal
2019/10/11 3:32:00,1,Signal
2019/10/11 3:33:00,1,Signal
2019/10/11 3:34:00,1,Signal
2019/10/11 3:35:00,1,Signal
2019/10/11 3:36:00,1,Signal
2019/10/11 3:37:00,0,Signal
2019/10/11 3:38:00,0,Signal
2019/10/11 3:39:00,0,Signal
2019/10/11 3:40:00,0,Signal
2019/10/11 3:41:00,1,Signal
2019/10/11 3:42:00,1,Signal
2019/10/11 3:43:00,1,Signal
2019/10/11 3:44:00,0,Signal
2019/10/11 3:45:00,0,Signal
2019/10/11 3:46:00,1,Signal
2019/10/11 3:47:00,1,Signal
2019/10/11 3:48:00,1,Signal
2019/10/11 3:49:00,1,Signal
2019/10/11 3:50:00,1,Signal
2019/10/11 3:51:00,1,Signal
2019/10/11 3:52:00,1,Signal
2019/10/11 3:53:00,1,Signal
2019/10/11 3:54:00,1,Signal
2019/10/11 3:55:00,1,Signal
2019/10/11 3:56:00,1,Signal
2019/10/11 3:57:00,1,Signal
2019/10/11 3:58:00,0,Signal
2019/10/11 3:59:00,0,Signal
2019/10/11 4:00:00,0,Signal
2019/10/11 4:01:00,0,Signal
2019/10/11 4:02:00,1,Signal
2019/10/11 4:03:00,0,Signal
2019/10/11 4:04:00,1,Signal
2019/10/11 4:05:00,0,Signal
2019/10/11 4:06:00,0,Signal
2019/10/11 4:07:00,1,Signal
2019/10/11 4:08:00,1,Signal
2019/10/11 4:09:00,0,Signal
2019/10/11 4:10:00,0,Signal
2019/10/11 4:11:00,1,Signal
2019/10/11 4:12:00,1,Signal
2019/10/11 4:13:00,0,Signal
2019/10/11 4:14:00,0,Signal
2019/10/11 4:15:00,0,Signal
2019/10/11 4:16:00,1,Signal
2019/10/11 4:17:00,1,Signal
2019/10/11 4:18:00,1,Signal
2019/10/11 4:19:00,1,Signal
2019/10/11 4:20:00,1,Signal
2019/10/11 4:21:00,1,Signal
2019/10/11 4:22:00,0,Signal
2019/10/11 4:23:00,0,Signal
2019/10/11 4:24:00,1,Signal
2019/10/11 4:25:00,1,Signal
2019/10/11 4:26:00,1,Signal
2019/10/11 4:27:00,0,Signal
2019/10/11 4:28:00,0,Signal
2019/10/11 4:29:00,0,Signal
2019/10/11 4:30:00,0,Signal
2019/10/11 4:31:00,0,Signal
2019/10/11 4:32:00,1,Signal
2019/10/11 4:33:00,1,Signal
2019/10/11 4:34:00,0,Signal
2019/10/11 4:35:00,0,Signal
2019/10/11 4:36:00,0,Signal
2019/10/11 4:37:00,1,Signal
2019/10/11 4:38:00,0,Signal
2019/10/11 4:39:00,0,Signal
2019/10/11 4:40:00,0,Signal
2019/10/11 4:41:00,0,Signal
2019/10/11 4:42:00,0,Signal
2019/10/11 4:43:00,0,Signal
2019/10/11 4:44:00,0,Signal
2019/10/11 4:45:00,0,Signal
2019/10/11 4:46:00,1,Signal
2019/10/11 4:47:00,0,Signal
2019/10/11 4:48:00,0,Signal
2019/10/11 4:49:00,1,Signal
2019/10/11 4:50:00,0,Signal
2019/10/11 4:51:00,0,Signal
2019/10/11 4:52:00,1,Signal
2019/10/11 4:53:00,0,Signal
2019/10/11 4:54:00,0,Signal
2019/10/11 4:55:00,0,Signal
2019/10/11 4:56:00,0,Signal
2019/10/11 4:57:00,0,Signal
2019/10/11 4:58:00,0,Signal
2019/10/11 4:59:00,0,Signal
2019/10/11 5:00:00,0,Signal
2019/10/11 5:01:00,1,Signal
2019/10/11 5:02:00,0,Signal
2019/10/11 5:03:00,0,Signal
2019/10/11 5:04:00,0,Signal
2019/10/11 5:05:00,0,Signal
2019/10/11 5:06:00,1,Signal
2019/10/11 5:07:00,1,Signal
2019/10/11 5:08:00,1,Signal
2019/10/11 5:09:00,0,Signal
2019/10/11 5:10:00,0,Signal
2019/10/11 5:11:00,0,Signal
2019/10/11 5:12:00,1,Signal
2019/10/11 5:13:00,0,Signal
2019/10/11 5:14:00,1,Signal
2019/10/11 5:15:00,1,Signal
2019/10/11 5:16:00,0,Signal
2019/10/11 5:17:00,0,Signal
2019/10/11 5:18:00,0,Signal
2019/10/11 5:19:00,1,Signal
2019/10/11 5:20:00,1,Signal
2019/10/11 5:21:00,1,Signal
2019/10/11 5:22:00,1,Signal
2019/10/11 5:23:00,1,Signal
2019/10/11 5:24:00,0,Signal
2019/10/11 5:25:00,0,Signal
2019/10/11 5:26:00,0,Signal
2019/10/11 5:27:00,1,Signal
2019/10/11 5:28:00,0,Signal
2019/10/11 5:29:00,0,Signal
2019/10/11 5:30:00,1,Signal
2019/10/11 5:31:00,1,Signal
2019/10/11 5:32:00,0,Signal
2019/10/11 5:33:00,0,Signal
2019/10/11 5:34:00,0,Signal
2019/10/11 5:35:00,0,Signal
2019/10/11 5:36:00,1,Signal
2019/10/11 5:37:00,1,Signal
2019/10/11 5:38:00,1,Signal
2019/10/11 5:39:00,1,Signal
2019/10/11 5:40:00,0,Signal
2019/10/11 5:41:00,1,Signal
2019/10/11 5:42:00,1,Signal
2019/10/11 5:43:00,0,Signal
2019/10/11 5:44:00,0,Signal
2019/10/11 5:45:00,1,Signal
2019/10/11 5:46:00,1,Signal
2019/10/11 5:47:00,1,Signal
2019/10/11 5:48:00,1,Signal
2019/10/11 5:49:00,0,Signal
2019/10/11 5:50:00,1,Signal
2019/10/11 5:51:00,1,Signal
2019/10/11 5:52:00,0,Signal
2019/10/11 5:53:00,0,Signal
2019/10/11 5:54:00,0,Signal
2019/10/11 5:55:00,1,Signal
2019/10/11 5:56:00,1,Signal
2019/10/11 5:57:00,1,Signal
2019/10/11 5:58:00,1,Signal
2019/10/11 5:59:00,0,Signal
2019/10/11 6:00:00,1,Signal
2019/10/11 6:01:00,1,Signal
2019/10/11 6:02:00,1,Signal
2019/10/11 6:03:00,1,Signal
2019/10/11 6:04:00,1,Signal
2019/10/11 6:05:00,1,Signal
2019/10/11 6:06:00,1,Signal
2019/10/11 6:07:00,0,Signal
2019/10/11 6:08:00,0,Signal
2019/10/11 6:09:00,0,Signal
2019/10/11 6:10:00,0,Signal
2019/10/11 6:11:00,1,Signal
2019/10/11 6:12:00,1,Signal
2019/10/11 6:13:00,0,Signal
2019/10/11 6:14:00,0,Signal
2019/10/11 6:15:00,1,Signal
2019/10/11 6:16:00,1,Signal
2019/10/11 6:17:00,0,Signal
2019/10/11 6:18:00,0,Signal
2019/10/11 6:19:00,1,Signal
2019/10/11 6:20:00,1,Signal
2019/10/11 6:21:00,0,Signal
2019/10/11 6:22:00,0,Signal
2019/10/11 6:23:00,1,Signal
2019/10/11 6:24:00,1,Signal
2019/10/11 6:25:00,1,Signal
2019/10/11 6:26:00,1,Signal
2019/10/11 6:27:00,1,Signal
2019/10/11 6:28:00,1,Signal
2019/10/11 6:29:00,0,Signal
2019/10/11 6:30:00,0,Signal
2019/10/11 6:31:00,1,Signal
2019/10/11 6:32:00,1,Signal
2019/10/11 6:33:00,1,Signal
2019/10/11 6:34:00,1,Signal
2019/10/11 6:35:00,1,Signal
2019/10/11 6:36:00,1,Signal
2019/10/11 6:37:00,0,Signal
2019/10/11 6:38:00,0,Signal
2019/10/11 6:39:00,0,Signal
2019/10/11 6:40:00,1,Signal
2019/10/11 6:41:00,1,Signal
2019/10/11 6:42:00,1,Signal
2019/10/11 6:43:00,0,Signal
2019/10/11 6:44:00,1,Signal
2019/10/11 6:45:00,1,Signal
2019/10/11 6:46:00,1,Signal
2019/10/11 6:47:00,0,Signal
2019/10/11 6:48:00,0,Signal
2019/10/11 6:49:00,0,Signal
2019/10/11 6:50:00,1,Signal
2019/10/11 6:51:00,0,Signal
2019/10/11 6:52:00,0,Signal
2019/10/11 6:53:00,0,Signal
2019/10/11 6:54:00,1,Signal
2019/10/11 6:55:00,0,Signal
2019/10/11 6:56:00,0,Signal
2019/10/11 6:57:00,0,Signal
2019/10/11 6:58:00,1,Signal
2019/10/11 6:59:00,0,Signal
2019/10/11 7:00:00,1,Signal
2019/10/11 7:01:00,0,Signal
2019/10/11 7:02:00,0,Signal
2019/10/11 7:03:00,1,Signal
2019/10/11 7:04:00,0,Signal
2019/10/11 7:05:00,0,Signal
2019/10/11 7:06:00,0,Signal
2019/10/11 7:07:00,0,Signal
2019/10/11 7:08:00,0,Signal
2019/10/11 7:09:00,0,Signal
2019/10/11 7:10:00,1,Signal
2019/10/11 7:11:00,1,Signal
2019/10/11 7:12:00,1,Signal
2019/10/11 7:13:00,0,Signal
2019/10/11 7:14:00,0,Signal
2019/10/11 7:15:00,1,Signal
2019/10/11 7:16:00,1,Signal
2019/10/11 7:17:00,1,Signal
2019/10/11 7:18:00,0,Signal
2019/10/11 7:19:00,0,Signal
2019/10/11 7:20:00,0,Signal
2019/10/11 7:21:00,1,Signal
2019/10/11 7:22:00,1,Signal
2019/10/11 7:23:00,1,Signal
2019/10/11 7:24:00,1,Signal
2019/10/11 7:25:00,1,Signal
2019/10/11 7:26:00,1,Signal
2019/10/11 7:27:00,1,Signal
2019/10/11 7:28:00,1,Signal
2019/10/11 7:29:00,1,Signal
2019/10/11 7:30:00,1,Signal
2019/10/11 7:31:00,1,Signal
2019/10/11 7:32:00,0,Signal
2019/10/11 7:33:00,0,Signal
2019/10/11 7:34:00,0,Signal
2019/10/11 7:35:00,1,Signal
2019/10/11 7:36:00,1,Signal
2019/10/11 7:37:00,1,Signal
2019/10/11 7:38:00,0,Signal
2019/10/11 7:39:00,1,Signal
2019/10/11 7:40:00,0,Signal
2019/10/11 7:41:00,1,Signal
2019/10/11 7:42:00,1,Signal
2019/10/11 7:43:00,0,Signal
2019/10/11 7:44:00,0,Signal
2019/10/11 7:45:00,0,Signal
2019/10/11 7:46:00,0,Signal
2019/10/11 7:47:00,0,Signal
2019/10/11 7:48:00,0,Signal
2019/10/11 7:49:00,0,Signal
2019/10/11 7:50:00,0,Signal
2019/10/11 7:51:00,1,Signal
2019/10/11 7:52:00,0,Signal
2019/10/11 7:53:00,1,Signal
2019/10/11 7:54:00,0,Signal
2019/10/11 7:55:00,1,Signal
2019/10/11 7:56:00,1,Signal
2019/10/11 7:57:00,0,Signal
2019/10/11 7:58:00,0,Signal
2019/10/11 7:59:00,1,Signal
2019/10/11 8:00:00,1,Signal
2019/10/11 8:01:00,1,Signal
2019/10/11 8:02:00,1,Signal
2019/10/11 8:03:00,0,Signal
2019/10/11 8:04:00,0,Signal
2019/10/11 8:05:00,0,Signal
2019/10/11 8:06:00,0,Signal
2019/10/11 8:07:00,1,Signal
2019/10/11 8:08:00,1,Signal
2019/10/11 8:09:00,1,Signal
2019/10/11 8:10:00,1,Signal
2019/10/11 8:11:00,1,Signal
2019/10/11 8:12:00,1,Signal
2019/10/11 8:13:00,0,Signal
2019/10/11 8:14:00,0,Signal
2019/10/11 8:15:00,0,Signal
2019/10/11 8:16:00,1,Signal
2019/10/11 8:17:00,1,Signal
2019/10/11 8:18:00,0,Signal
2019/10/11 8:19:00,0,Signal
2019/10/11 8:20:00,1,Signal
2019/10/11 8:21:00,1,Signal
2019/10/11 8:22:00,1,Signal
2019/10/11 8:23:00,0,Signal
2019/10/11 8:24:00,0,Signal
2019/10/11 8:25:00,1,Signal
2019/10/11 8:26:00,1,Signal
2019/10/11 8:27:00,1,Signal
2019/10/11 8:28:00,0,Signal
2019/10/11 8:29:00,1,Signal
2019/10/11 8:30:00,1,Signal
2019/10/11 8:31:00,1,Signal
2019/10/11 8:32:00,0,Signal
2019/10/11 8:33:00,0,Signal
2019/10/11 8:34:00,0,Signal
2019/10/11 8:35:00,0,Signal
2019/10/11 8:36:00,0,Signal
2019/10/11 8:37:00,1,Signal
2019/10/11 8:38:00,1,Signal
2019/10/11 8:39:00,0,Signal
2019/10/11 8:40:00,0,Signal
2019/10/11 8:41:00,1,Signal
2019/10/11 8:42:00,1,Signal
2019/10/11 8:43:00,1,Signal
2019/10/11 8:44:00,0,Signal
2019/10/11 8:45:00,1,Signal
2019/10/11 8:46:00,1,Signal
2019/10/11 8:47:00,1,Signal
2019/10/11 8:48:00,0,Signal
2019/10/11 8:49:00,0,Signal
2019/10/11 8:50:00,1,Signal
2019/10/11 8:51:00,0,Signal
2019/10/11 8:52:00,0,Signal
2019/10/11 8:53:00,1,Signal
2019/10/11 8:54:00,1,Signal
2019/10/11 8:55:00,0,Signal
2019/10/11 8:56:00,1,Signal
2019/10/11 8:57:00,1,Signal
2019/10/11 8:58:00,1,Signal
2019/10/11 8:59:00,1,Signal
2019/10/11 9:00:00,1,Signal
2019/10/11 9:01:00,1,Signal
2019/10/11 9:02:00,0,Signal
2019/10/11 9:03:00,0,Signal
2019/10/11 9:04:00,1,Signal
2019/10/11 9:05:00,1,Signal
2019/10/11 9:06:00,1,Signal
2019/10/11 9:07:00,1,Signal
2019/10/11 9:08:00,1,Signal
2019/10/11 9:09:00,0,Signal
2019/10/11 9:10:00,0,Signal
2019/10/11 9:11:00,0,Signal
2019/10/11 9:12:00,0,Signal
2019/10/11 9:13:00,1,Signal
2019/10/11 9:14:00,1,Signal
2019/10/11 9:15:00,0,Signal
2019/10/11 9:16:00,1,Signal
2019/10/11 9:17:00,0,Signal
2019/10/11 9:18:00,1,Signal
2019/10/11 9:19:00,0,Signal
2019/10/11 9:20:00,0,Signal
2019/10/11 9:21:00,0,Signal
2019/10/11 9:22:00,0,Signal
2019/10/11 9:23:00,0,Signal
2019/10/11 9:24:00,0,Signal
2019/10/11 9:25:00,0,Signal
2019/10/11 9:26:00,0,Signal
2019/10/11 9:27:00,1,Signal
2019/10/11 9:28:00,0,Signal
2019/10/11 9:29:00,0,Signal
2019/10/11 9:30:00,0,Signal
2019/10/11 9:31:00,1,Signal
2019/10/11 9:32:00,1,Signal
2019/10/11 9:33:00,0,Signal
2019/10/11 9:34:00,0,Signal
2019/10/11 9:35:00,0,Signal
2019/10/11 9:36:00,0,Signal
2019/10/11 9:37:00,1,Signal
2019/10/11 9:38:00,1,Signal
2019/10/11 9:39:00,1,Signal
2019/10/11 9:40:00,0,Signal
2019/10/11 9:41:00,1,Signal
2019/10/11 9:42:00,1,Signal
2019/10/11 9:43:00,0,Signal
2019/10/11 9:44:00,1,Signal
2019/10/11 9:45:00,1,Signal
2019/10/11 9:46:00,1,Signal
2019/10/11 9:47:00,0,Signal
2019/10/11 9:48:00,0,Signal
2019/10/11 9:49:00,0,Signal
2019/10/11 9:50:00,0,Signal
2019/10/11 9:51:00,0,Signal
2019/10/11 9:52:00,1,Signal
2019/10/11 9:53:00,1,Signal
2019/10/11 9:54:00,1,Signal
2019/10/11 9:55:00,1,Signal
2019/10/11 9:56:00,1,Signal
2019/10/11 9:57:00,1,Signal
2019/10/11 9:58:00,1,Signal
2019/10/11 9:59:00,1,Signal
2019/10/11 10:00:00,1,Signal
2019/10/11 10:01:00,1,Signal
2019/10/11 10:02:00,1,Signal
2019/10/11 10:03:00,0,Signal
2019/10/11 10:04:00,0,Signal
2019/10/11 10:05:00,1,Signal
2019/10/11 10:06:00,0,Signal
2019/10/11 10:07:00,0,Signal
2019/10/11 10:08:00,1,Signal
2019/10/11 10:09:00,1,Signal
2019/10/11 10:10:00,1,Signal
2019/10/11 10:11:00,0,Signal
2019/10/11 10:12:00,0,Signal
2019/10/11 10:13:00,0,Signal
2019/10/11 10:14:00,1,Signal
2019/10/11 10:15:00,0,Signal
2019/10/11 10:16:00,0,Signal
2019/10/11 10:17:00,1,Signal
2019/10/11 10:18:00,1,Signal
2019/10/11 10:19:00,1,Signal
2019/10/11 10:20:00,1,Signal
2019/10/11 10:21:00,1,Signal
2019/10/11 10:22:00,0,Signal
2019/10/11 10:23:00,0,Signal
2019/10/11 10:24:00,1,Signal
2019/10/11 10:25:00,1,Signal
2019/10/11 10:26:00,0,Signal
2019/10/11 10:27:00,0,Signal
2019/10/11 10:28:00,0,Signal
2019/10/11 10:29:00,0,Signal
2019/10/11 10:30:00,0,Signal
2019/10/11 10:31:00,1,Signal
2019/10/11 10:32:00,0,Signal
2019/10/11 10:33:00,1,Signal
2019/10/11 10:34:00,1,Signal
2019/10/11 10:35:00,0,Signal
2019/10/11 10:36:00,0,Signal
2019/10/11 10:37:00,0,Signal
2019/10/11 10:38:00,0,Signal
2019/10/11 10:39:00,0,Signal
2019/10/11 10:40:00,0,Signal
2019/10/11 10:41:00,0,Signal
2019/10/11 10:42:00,0,Signal
2019/10/11 10:43:00,1,Signal
2019/10/11 10:44:00,1,Signal
2019/10/11 10:45:00,1,Signal
2019/10/11 10:46:00,1,Signal
2019/10/11 10:47:00,1,Signal
2019/10/11 10:48:00,0,Signal
2019/10/11 10:49:00,1,Signal
2019/10/11 10:50:00,0,Signal
2019/10/11 10:51:00,0,Signal
2019/10/11 10:52:00,0,Signal
2019/10/11 10:53:00,1,Signal
2019/10/11 10:54:00,0,Signal
2019/10/11 10:55:00,0,Signal
2019/10/11 10:56:00,1,Signal
2019/10/11 10:57:00,1,Signal
2019/10/11 10:58:00,0,Signal
2019/10/11 10:59:00,0,Signal
2019/10/11 11:00:00,0,Signal
2019/10/11 11:01:00,0,Signal
2019/10/11 11:02:00,0,Signal
2019/10/11 11:03:00,0,Signal
2019/10/11 11:04:00,1,Signal
2019/10/11 11:05:00,0,Signal
2019/10/11 11:06:00,0,Signal
2019/10/11 11:07:00,0,Signal
2019/10/11 11:08:00,0,Signal
2019/10/11 11:09:00,1,Signal
2019/10/11 11:10:00,0,Signal
2019/10/11 11:11:00,1,Signal
2019/10/11 11:12:00,1,Signal
2019/10/11 11:13:00,1,Signal
2019/10/11 11:14:00,1,Signal
2019/10/11 11:15:00,1,Signal
2019/10/11 11:16:00,0,Signal
2019/10/11 11:17:00,0,Signal
2019/10/11 11:18:00,1,Signal
2019/10/11 11:19:00,1,Signal
2019/10/11 11:20:00,1,Signal
2019/10/11 11:21:00,1,Signal
2019/10/11 11:22:00,0,Signal
2019/10/11 11:23:00,0,Signal
2019/10/11 11:24:00,1,Signal
2019/10/11 11:25:00,1,Signal
2019/10/11 11:26:00,1,Signal
2019/10/11 11:27:00,0,Signal
2019/10/11 11:28:00,1,Signal
2019/10/11 11:29:00,1,Signal
2019/10/11 11:30:00,1,Signal
2019/10/11 11:31:00,1,Signal
2019/10/11 11:32:00,1,Signal
2019/10/11 11:33:00,1,Signal
2019/10/11 11:34:00,1,Signal
2019/10/11 11:35:00,1,Signal
2019/10/11 11:36:00,0,Signal
2019/10/11 11:37:00,0,Signal
2019/10/11 11:38:00,1,Signal
2019/10/11 11:39:00,0,Signal
2019/10/11 11:40:00,1,Signal
2019/10/11 11:41:00,1,Signal
2019/10/11 11:42:00,1,Signal
2019/10/11 11:43:00,1,Signal
2019/10/11 11:44:00,0,Signal
2019/10/11 11:45:00,0,Signal
2019/10/11 11:46:00,0,Signal
2019/10/11 11:47:00,1,Signal
2019/10/11 11:48:00,1,Signal
2019/10/11 11:49:00,1,Signal
2019/10/11 11:50:00,0,Signal
2019/10/11 11:51:00,0,Signal
2019/10/11 11:52:00,0,Signal
2019/10/11 11:53:00,1,Signal
2019/10/11 11:54:00,1,Signal
2019/10/11 11:55:00,1,Signal
2019/10/11 11:56:00,0,Signal
2019/10/11 11:57:00,1,Signal
2019/10/11 11:58:00,0,Signal
2019/10/11 11:59:00,1,Signal
2019/10/11 12:00:00,1,Signal
2019/10/11 12:01:00,0,Signal
2019/10/11 12:02:00,0,Signal
2019/10/11 12:03:00,1,Signal
2019/10/11 12:04:00,1,Signal
2019/10/11 12:05:00,0,Signal
2019/10/11 12:06:00,0,Signal
2019/10/11 12:07:00,0,Signal
2019/10/11 12:08:00,0,Signal
2019/10/11 12:09:00,1,Signal
2019/10/11 12:10:00,0,Signal
2019/10/11 12:11:00,1,Signal
2019/10/11 12:12:00,0,Signal
2019/10/11 12:13:00,0,Signal
2019/10/11 12:14:00,1,Signal
2019/10/11 12:15:00,1,Signal
