Time,
2019/10/11 12:08,108.003
2019/10/11 12:09,108.003
2019/10/11 12:10,108.003
2019/10/11 12:11,108.003
2019/10/11 12:12,108.003
2019/10/11 12:13,108.003
2019/10/11 12:14,108.003
2019/10/11 12:15,108.003
2019/10/11 12:16,108.003
2019/10/11 12:17,108.003
2019/10/11 12:18,108.003
2019/10/11 12:19,108.003
2019/10/11 12:20,108.003
2019/10/11 12:21,108.003
2019/10/11 12:22,108.003
2019/10/11 12:23,108.003
2019/10/11 12:24,108.003
2019/10/11 12:25,108.003
2019/10/11 12:26,108.003
2019/10/11 12:27,108.003
2019/10/11 12:28,108.003
2019/10/11 12:29,108.003
2019/10/11 12:30,0
2019/10/11 12:31,0
2019/10/11 12:32,0
2019/10/11 12:33,0
2019/10/11 12:34,0
2019/10/11 12:35,0
2019/10/11 12:36,0
2019/10/11 12:37,0
2019/10/11 12:38,0
2019/10/11 12:39,0
2019/10/11 12:40,0
2019/10/11 12:41,0
2019/10/11 12:42,0
2019/10/11 12:43,0
2019/10/11 12:44,0
2019/10/11 12:45,0
2019/10/11 12:46,0
2019/10/11 12:47,0
2019/10/11 12:48,0
2019/10/11 12:49,0
2019/10/11 12:50,0
2019/10/11 12:51,0
2019/10/11 12:52,0
2019/10/11 12:53,0
2019/10/11 12:54,0
2019/10/11 12:55,0
2019/10/11 12:56,0
2019/10/11 12:57,0
2019/10/11 12:58,0
2019/10/11 12:59,0
2019/10/11 13:00,108.136
2019/10/11 13:01,108.136
2019/10/11 13:02,108.136
2019/10/11 13:03,108.136
2019/10/11 13:04,108.136
2019/10/11 13:05,108.136
2019/10/11 13:06,108.136
2019/10/11 13:07,108.136
2019/10/11 13:08,108.136
2019/10/11 13:09,108.136
2019/10/11 13:10,108.136
2019/10/11 13:11,108.136
2019/10/11 13:12,108.136
2019/10/11 13:13,108.136
2019/10/11 13:14,108.136
2019/10/11 13:15,0
2019/10/11 13:16,0
2019/10/11 13:17,0
2019/10/11 13:18,0
2019/10/11 13:19,0
2019/10/11 13:20,0
2019/10/11 13:21,0
2019/10/11 13:22,0
2019/10/11 13:23,0
2019/10/11 13:24,0
2019/10/11 13:25,0
2019/10/11 13:26,0
2019/10/11 13:27,0
2019/10/11 13:28,0
2019/10/11 13:29,0
2019/10/11 13:30,0
2019/10/11 13:31,0
2019/10/11 13:32,0
2019/10/11 13:33,0
2019/10/11 13:34,0
2019/10/11 13:35,0
2019/10/11 13:36,0
2019/10/11 13:37,0
2019/10/11 13:38,0
2019/10/11 13:39,0
2019/10/11 13:40,0
2019/10/11 13:41,0
2019/10/11 13:42,0
2019/10/11 13:43,0
2019/10/11 13:44,0
2019/10/11 13:45,0
2019/10/11 13:46,0
2019/10/11 13:47,0
2019/10/11 13:48,0
2019/10/11 13:49,0
2019/10/11 13:50,0
2019/10/11 13:51,0
2019/10/11 13:52,0
2019/10/11 13:53,0
2019/10/11 13:54,0
2019/10/11 13:55,0
2019/10/11 13:56,0
2019/10/11 13:57,0
2019/10/11 13:58,0
2019/10/11 13:59,0
2019/10/11 14:00,0
2019/10/11 14:01,0
2019/10/11 14:02,0
2019/10/11 14:03,0
2019/10/11 14:04,0
2019/10/11 14:05,0
2019/10/11 14:06,0
2019/10/11 14:07,0
2019/10/11 14:08,0
2019/10/11 14:09,0
2019/10/11 14:10,0
2019/10/11 14:11,0
2019/10/11 14:12,0
2019/10/11 14:13,0
2019/10/11 14:14,0
2019/10/11 14:15,0
2019/10/11 14:16,0
2019/10/11 14:17,0
2019/10/11 14:18,0
2019/10/11 14:19,0
2019/10/11 14:20,0
2019/10/11 14:21,0
2019/10/11 14:22,0
2019/10/11 14:23,0
2019/10/11 14:24,0
2019/10/11 14:25,0
2019/10/11 14:26,0
2019/10/11 14:27,0
2019/10/11 14:28,0
2019/10/11 14:29,0
2019/10/11 14:30,0
2019/10/11 14:31,0
2019/10/11 14:32,0
2019/10/11 14:33,0
2019/10/11 14:34,0
2019/10/11 14:35,0
2019/10/11 14:36,0
2019/10/11 14:37,0
2019/10/11 14:38,0
2019/10/11 14:39,0
2019/10/11 14:40,0
2019/10/11 14:41,0
2019/10/11 14:42,0
2019/10/11 14:43,0
2019/10/11 14:44,0
2019/10/11 14:45,0
2019/10/11 14:46,0
2019/10/11 14:47,0
2019/10/11 14:48,0
2019/10/11 14:49,0
2019/10/11 14:50,0
2019/10/11 14:51,0
2019/10/11 14:52,0
2019/10/11 14:53,0
2019/10/11 14:54,0
2019/10/11 14:55,0
2019/10/11 14:56,0
2019/10/11 14:57,0
2019/10/11 14:58,0
2019/10/11 14:59,0
2019/10/11 15:00,0
2019/10/11 15:01,0
2019/10/11 15:02,0
2019/10/11 15:03,0
2019/10/11 15:04,0
2019/10/11 15:05,0
2019/10/11 15:06,0
2019/10/11 15:07,0
2019/10/11 15:08,0
2019/10/11 15:09,0
2019/10/11 15:10,0
2019/10/11 15:11,0
2019/10/11 15:12,0
2019/10/11 15:13,0
2019/10/11 15:14,0
2019/10/11 15:15,0
2019/10/11 15:16,0
2019/10/11 15:17,0
2019/10/11 15:18,0
2019/10/11 15:19,0
2019/10/11 15:20,0
2019/10/11 15:21,0
2019/10/11 15:22,0
2019/10/11 15:23,0
2019/10/11 15:24,0
2019/10/11 15:25,0
2019/10/11 15:26,0
2019/10/11 15:27,0
2019/10/11 15:28,0
2019/10/11 15:29,0
2019/10/11 15:30,108.446
2019/10/11 15:31,108.446
2019/10/11 15:32,108.446
2019/10/11 15:33,108.446
2019/10/11 15:34,108.446
2019/10/11 15:35,108.446
2019/10/11 15:36,108.446
2019/10/11 15:37,108.446
2019/10/11 15:38,108.446
2019/10/11 15:39,108.446
2019/10/11 15:40,108.446
2019/10/11 15:41,108.446
2019/10/11 15:42,108.446
2019/10/11 15:43,108.446
2019/10/11 15:44,108.446
2019/10/11 15:45,108.446
2019/10/11 15:46,108.446
2019/10/11 15:47,108.446
2019/10/11 15:48,108.446
2019/10/11 15:49,108.446
2019/10/11 15:50,108.446
2019/10/11 15:51,108.446
2019/10/11 15:52,108.446
2019/10/11 15:53,108.446
2019/10/11 15:54,108.446
2019/10/11 15:55,108.446
2019/10/11 15:56,108.446
2019/10/11 15:57,108.446
2019/10/11 15:58,108.446
2019/10/11 15:59,108.446
2019/10/11 16:00,108.446
2019/10/11 16:01,108.446
2019/10/11 16:02,108.446
2019/10/11 16:03,108.446
2019/10/11 16:04,108.446
2019/10/11 16:05,108.446
2019/10/11 16:06,108.446
2019/10/11 16:07,108.446
2019/10/11 16:08,108.446
2019/10/11 16:09,108.446
2019/10/11 16:10,108.446
2019/10/11 16:11,108.446
2019/10/11 16:12,108.446
2019/10/11 16:13,108.446
2019/10/11 16:14,108.446
2019/10/11 16:15,108.389
2019/10/11 16:16,108.389
2019/10/11 16:17,108.389
2019/10/11 16:18,108.389
2019/10/11 16:19,108.389
2019/10/11 16:20,108.389
2019/10/11 16:21,108.389
2019/10/11 16:22,108.389
