Time,
2019/10/9 2:39,107.059
2019/10/9 2:40,107.059
2019/10/9 2:41,107.059
2019/10/9 2:42,107.059
2019/10/9 2:43,107.059
2019/10/9 2:44,107.059
2019/10/9 2:45,107.059
2019/10/9 2:46,107.059
2019/10/9 2:47,107.059
2019/10/9 2:48,107.059
2019/10/9 2:49,107.059
2019/10/9 2:50,107.059
2019/10/9 2:51,107.059
2019/10/9 2:52,107.059
2019/10/9 2:53,107.059
2019/10/9 2:54,107.059
2019/10/9 2:55,107.059
2019/10/9 2:56,107.059
2019/10/9 2:57,107.059
2019/10/9 2:58,107.059
2019/10/9 2:59,107.059
2019/10/9 3:00,107.059
2019/10/9 3:01,107.059
2019/10/9 3:02,107.059
2019/10/9 3:03,107.059
2019/10/9 3:04,107.059
2019/10/9 3:05,107.059
2019/10/9 3:06,107.059
2019/10/9 3:07,107.059
2019/10/9 3:08,107.059
2019/10/9 3:09,107.059
2019/10/9 3:10,107.059
2019/10/9 3:11,107.059
2019/10/9 3:12,107.059
2019/10/9 3:13,107.059
2019/10/9 3:14,107.059
2019/10/9 3:15,107.059
2019/10/9 3:16,107.059
2019/10/9 3:17,107.059
2019/10/9 3:18,107.059
2019/10/9 3:19,107.059
2019/10/9 3:20,107.059
2019/10/9 3:21,107.059
2019/10/9 3:22,107.059
2019/10/9 3:23,107.059
2019/10/9 3:24,107.059
2019/10/9 3:25,107.059
2019/10/9 3:26,107.059
2019/10/9 3:27,107.059
2019/10/9 3:28,107.059
2019/10/9 3:29,107.059
2019/10/9 3:30,107.059
2019/10/9 3:31,107.059
2019/10/9 3:32,107.059
2019/10/9 3:33,107.059
2019/10/9 3:34,107.059
2019/10/9 3:35,107.059
2019/10/9 3:36,107.059
2019/10/9 3:37,107.059
2019/10/9 3:38,107.059
2019/10/9 3:39,107.059
2019/10/9 3:40,107.059
2019/10/9 3:41,107.059
2019/10/9 3:42,107.059
2019/10/9 3:43,107.059
2019/10/9 3:44,107.059
2019/10/9 3:45,107.059
2019/10/9 3:46,107.059
2019/10/9 3:47,107.059
2019/10/9 3:48,107.059
2019/10/9 3:49,107.059
2019/10/9 3:50,107.059
2019/10/9 3:51,107.059
2019/10/9 3:52,107.059
2019/10/9 3:53,107.059
2019/10/9 3:54,107.059
2019/10/9 3:55,107.059
2019/10/9 3:56,107.059
2019/10/9 3:57,107.059
2019/10/9 3:58,107.059
2019/10/9 3:59,107.059
2019/10/9 4:00,0
2019/10/9 4:01,0
2019/10/9 4:02,0
2019/10/9 4:03,0
2019/10/9 4:04,0
2019/10/9 4:05,0
2019/10/9 4:06,0
2019/10/9 4:07,0
2019/10/9 4:08,0
2019/10/9 4:09,0
2019/10/9 4:10,0
2019/10/9 4:11,0
2019/10/9 4:12,0
2019/10/9 4:13,0
2019/10/9 4:14,0
2019/10/9 4:15,107.064
2019/10/9 4:16,107.064
2019/10/9 4:17,107.064
2019/10/9 4:18,107.064
2019/10/9 4:19,107.064
2019/10/9 4:20,107.064
2019/10/9 4:21,107.064
2019/10/9 4:22,107.064
2019/10/9 4:23,107.064
2019/10/9 4:24,107.064
2019/10/9 4:25,107.064
2019/10/9 4:26,107.064
2019/10/9 4:27,107.064
2019/10/9 4:28,107.064
2019/10/9 4:29,107.064
2019/10/9 4:30,0
2019/10/9 4:31,0
2019/10/9 4:32,0
2019/10/9 4:33,0
2019/10/9 4:34,0
2019/10/9 4:35,0
2019/10/9 4:36,0
2019/10/9 4:37,0
2019/10/9 4:38,0
2019/10/9 4:39,0
2019/10/9 4:40,0
2019/10/9 4:41,0
2019/10/9 4:42,0
2019/10/9 4:43,0
2019/10/9 4:44,0
2019/10/9 4:45,0
2019/10/9 4:46,0
2019/10/9 4:47,0
2019/10/9 4:48,0
2019/10/9 4:49,0
2019/10/9 4:50,0
2019/10/9 4:51,0
2019/10/9 4:52,0
2019/10/9 4:53,0
2019/10/9 4:54,0
2019/10/9 4:55,0
2019/10/9 4:56,0
2019/10/9 4:57,0
2019/10/9 4:58,0
2019/10/9 4:59,0
2019/10/9 5:00,0
2019/10/9 5:01,0
2019/10/9 5:02,0
2019/10/9 5:03,0
2019/10/9 5:04,0
2019/10/9 5:05,0
2019/10/9 5:06,0
2019/10/9 5:07,0
2019/10/9 5:08,0
2019/10/9 5:09,0
2019/10/9 5:10,0
2019/10/9 5:11,0
2019/10/9 5:12,0
2019/10/9 5:13,0
2019/10/9 5:14,0
2019/10/9 5:15,0
2019/10/9 5:16,0
2019/10/9 5:17,0
2019/10/9 5:18,0
2019/10/9 5:19,0
2019/10/9 5:20,0
2019/10/9 5:21,0
2019/10/9 5:22,0
2019/10/9 5:23,0
2019/10/9 5:24,0
2019/10/9 5:25,0
2019/10/9 5:26,0
2019/10/9 5:27,0
2019/10/9 5:28,0
2019/10/9 5:29,0
2019/10/9 5:30,0
2019/10/9 5:31,0
2019/10/9 5:32,0
2019/10/9 5:33,0
2019/10/9 5:34,0
2019/10/9 5:35,0
2019/10/9 5:36,0
2019/10/9 5:37,0
2019/10/9 5:38,0
2019/10/9 5:39,0
2019/10/9 5:40,0
2019/10/9 5:41,0
2019/10/9 5:42,0
2019/10/9 5:43,0
2019/10/9 5:44,0
2019/10/9 5:45,0
2019/10/9 5:46,0
2019/10/9 5:47,0
2019/10/9 5:48,0
2019/10/9 5:49,0
2019/10/9 5:50,0
2019/10/9 5:51,0
2019/10/9 5:52,0
2019/10/9 5:53,0
2019/10/9 5:54,0
2019/10/9 5:55,0
2019/10/9 5:56,0
2019/10/9 5:57,0
2019/10/9 5:58,0
2019/10/9 5:59,0
2019/10/9 6:00,107.177
2019/10/9 6:01,107.177
2019/10/9 6:02,107.177
2019/10/9 6:03,107.177
2019/10/9 6:04,107.177
2019/10/9 6:05,107.177
2019/10/9 6:06,107.177
2019/10/9 6:07,107.177
2019/10/9 6:08,107.177
2019/10/9 6:09,107.177
2019/10/9 6:10,107.177
2019/10/9 6:11,107.177
2019/10/9 6:12,107.177
2019/10/9 6:13,107.177
2019/10/9 6:14,107.177
2019/10/9 6:15,107.177
2019/10/9 6:16,107.177
2019/10/9 6:17,107.177
2019/10/9 6:18,107.177
2019/10/9 6:19,107.177
2019/10/9 6:20,107.177
2019/10/9 6:21,107.177
2019/10/9 6:22,107.177
2019/10/9 6:23,107.177
2019/10/9 6:24,107.177
2019/10/9 6:25,107.177
2019/10/9 6:26,107.177
2019/10/9 6:27,107.177
2019/10/9 6:28,107.177
2019/10/9 6:29,107.177
2019/10/9 6:30,107.177
2019/10/9 6:31,107.177
2019/10/9 6:32,107.177
2019/10/9 6:33,107.177
2019/10/9 6:34,107.177
2019/10/9 6:35,107.177
2019/10/9 6:36,107.177
2019/10/9 6:37,107.177
2019/10/9 6:38,107.177
2019/10/9 6:39,107.177
2019/10/9 6:40,107.177
2019/10/9 6:41,107.177
2019/10/9 6:42,107.177
2019/10/9 6:43,107.177
2019/10/9 6:44,107.177
2019/10/9 6:45,107.15
2019/10/9 6:46,107.15
2019/10/9 6:47,107.15
2019/10/9 6:48,107.15
2019/10/9 6:49,107.15
2019/10/9 6:50,107.15
2019/10/9 6:51,107.15
2019/10/9 6:52,107.15
2019/10/9 6:53,107.15
2019/10/9 6:54,107.15
2019/10/9 6:55,107.15
2019/10/9 6:56,107.15
2019/10/9 6:57,107.15
2019/10/9 6:58,107.15
2019/10/9 6:59,107.15
2019/10/9 7:00,0
2019/10/9 7:01,0
2019/10/9 7:02,0
2019/10/9 7:03,0
2019/10/9 7:04,0
2019/10/9 7:05,0
2019/10/9 7:06,0
2019/10/9 7:07,0
2019/10/9 7:08,0
2019/10/9 7:09,0
2019/10/9 7:10,0
2019/10/9 7:11,0
2019/10/9 7:12,0
2019/10/9 7:13,0
2019/10/9 7:14,0
2019/10/9 7:15,0
2019/10/9 7:16,0
2019/10/9 7:17,0
2019/10/9 7:18,0
2019/10/9 7:19,0
2019/10/9 7:20,0
2019/10/9 7:21,0
2019/10/9 7:22,0
2019/10/9 7:23,0
2019/10/9 7:24,0
2019/10/9 7:25,0
2019/10/9 7:26,0
2019/10/9 7:27,0
2019/10/9 7:28,0
2019/10/9 7:29,0
2019/10/9 7:30,0
2019/10/9 7:31,0
2019/10/9 7:32,0
2019/10/9 7:33,0
2019/10/9 7:34,0
2019/10/9 7:35,0
2019/10/9 7:36,0
2019/10/9 7:37,0
2019/10/9 7:38,0
2019/10/9 7:39,0
2019/10/9 7:40,0
2019/10/9 7:41,0
2019/10/9 7:42,0
2019/10/9 7:43,0
2019/10/9 7:44,0
2019/10/9 7:45,107.16
2019/10/9 7:46,107.16
2019/10/9 7:47,107.16
2019/10/9 7:48,107.16
2019/10/9 7:49,107.16
2019/10/9 7:50,107.16
2019/10/9 7:51,107.16
2019/10/9 7:52,107.16
2019/10/9 7:53,107.16
2019/10/9 7:54,107.16
2019/10/9 7:55,107.16
2019/10/9 7:56,107.16
2019/10/9 7:57,107.16
2019/10/9 7:58,107.16
2019/10/9 7:59,107.16
2019/10/9 8:00,107.16
2019/10/9 8:01,107.16
2019/10/9 8:02,107.16
2019/10/9 8:03,107.16
2019/10/9 8:04,107.16
2019/10/9 8:05,107.16
2019/10/9 8:06,107.16
2019/10/9 8:07,107.16
2019/10/9 8:08,107.16
2019/10/9 8:09,107.16
2019/10/9 8:10,107.16
2019/10/9 8:11,107.16
2019/10/9 8:12,107.16
2019/10/9 8:13,107.16
2019/10/9 8:14,107.16
2019/10/9 8:15,107.16
2019/10/9 8:16,107.16
2019/10/9 8:17,107.16
2019/10/9 8:18,107.16
2019/10/9 8:19,107.16
2019/10/9 8:20,107.16
2019/10/9 8:21,107.16
2019/10/9 8:22,107.16
2019/10/9 8:23,107.16
2019/10/9 8:24,107.16
2019/10/9 8:25,107.16
2019/10/9 8:26,107.16
2019/10/9 8:27,107.16
2019/10/9 8:28,107.16
2019/10/9 8:29,107.16
2019/10/9 8:30,107.156
2019/10/9 8:31,107.156
2019/10/9 8:32,107.156
2019/10/9 8:33,107.156
2019/10/9 8:34,107.156
2019/10/9 8:35,107.156
2019/10/9 8:36,107.156
2019/10/9 8:37,107.156
2019/10/9 8:38,107.156
2019/10/9 8:39,107.156
2019/10/9 8:40,107.156
2019/10/9 8:41,107.156
2019/10/9 8:42,107.156
2019/10/9 8:43,107.156
2019/10/9 8:44,107.156
2019/10/9 8:45,0
2019/10/9 8:46,0
2019/10/9 8:47,0
2019/10/9 8:48,0
2019/10/9 8:49,0
2019/10/9 8:50,0
2019/10/9 8:51,0
2019/10/9 8:52,0
2019/10/9 8:53,0
2019/10/9 8:54,0
2019/10/9 8:55,0
2019/10/9 8:56,0
2019/10/9 8:57,0
2019/10/9 8:58,0
2019/10/9 8:59,0
2019/10/9 9:00,0
2019/10/9 9:01,0
2019/10/9 9:02,0
2019/10/9 9:03,0
2019/10/9 9:04,0
2019/10/9 9:05,0
2019/10/9 9:06,0
2019/10/9 9:07,0
2019/10/9 9:08,0
2019/10/9 9:09,0
2019/10/9 9:10,0
2019/10/9 9:11,0
2019/10/9 9:12,0
2019/10/9 9:13,0
2019/10/9 9:14,0
2019/10/9 9:15,107.176
2019/10/9 9:16,107.176
2019/10/9 9:17,107.176
2019/10/9 9:18,107.176
2019/10/9 9:19,107.176
2019/10/9 9:20,107.176
2019/10/9 9:21,107.176
2019/10/9 9:22,107.176
2019/10/9 9:23,107.176
2019/10/9 9:24,107.176
2019/10/9 9:25,107.176
2019/10/9 9:26,107.176
2019/10/9 9:27,107.176
2019/10/9 9:28,107.176
2019/10/9 9:29,107.176
2019/10/9 9:30,0
2019/10/9 9:31,0
2019/10/9 9:32,0
2019/10/9 9:33,0
2019/10/9 9:34,0
2019/10/9 9:35,0
2019/10/9 9:36,0
2019/10/9 9:37,0
2019/10/9 9:38,0
2019/10/9 9:39,0
2019/10/9 9:40,0
2019/10/9 9:41,0
2019/10/9 9:42,0
2019/10/9 9:43,0
2019/10/9 9:44,0
2019/10/9 9:45,107.184
2019/10/9 9:46,107.184
2019/10/9 9:47,107.184
2019/10/9 9:48,107.184
2019/10/9 9:49,107.184
2019/10/9 9:50,107.184
2019/10/9 9:51,107.184
2019/10/9 9:52,107.184
2019/10/9 9:53,107.184
2019/10/9 9:54,107.184
2019/10/9 9:55,107.184
2019/10/9 9:56,107.184
2019/10/9 9:57,107.184
2019/10/9 9:58,107.184
2019/10/9 9:59,107.184
2019/10/9 10:00,107.184
2019/10/9 10:01,107.184
2019/10/9 10:02,107.184
2019/10/9 10:03,107.184
2019/10/9 10:04,107.184
2019/10/9 10:05,107.184
2019/10/9 10:06,107.184
2019/10/9 10:07,107.184
2019/10/9 10:08,107.184
2019/10/9 10:09,107.184
2019/10/9 10:10,107.184
2019/10/9 10:11,107.184
2019/10/9 10:12,107.184
2019/10/9 10:13,107.184
2019/10/9 10:14,107.184
2019/10/9 10:15,107.184
2019/10/9 10:16,107.184
2019/10/9 10:17,107.184
2019/10/9 10:18,107.184
2019/10/9 10:19,107.184
2019/10/9 10:20,107.184
2019/10/9 10:21,107.184
2019/10/9 10:22,107.184
2019/10/9 10:23,107.184
2019/10/9 10:24,107.184
2019/10/9 10:25,107.184
2019/10/9 10:26,107.184
2019/10/9 10:27,107.184
2019/10/9 10:28,107.184
2019/10/9 10:29,107.184
2019/10/9 10:30,107.184
2019/10/9 10:31,107.184
2019/10/9 10:32,107.184
2019/10/9 10:33,107.184
2019/10/9 10:34,107.184
2019/10/9 10:35,107.184
2019/10/9 10:36,107.184
2019/10/9 10:37,107.184
2019/10/9 10:38,107.184
2019/10/9 10:39,107.184
2019/10/9 10:40,107.184
2019/10/9 10:41,107.184
2019/10/9 10:42,107.184
2019/10/9 10:43,107.184
2019/10/9 10:44,107.184
2019/10/9 10:45,0
2019/10/9 10:46,0
2019/10/9 10:47,0
2019/10/9 10:48,0
2019/10/9 10:49,0
2019/10/9 10:50,0
2019/10/9 10:51,0
2019/10/9 10:52,0
2019/10/9 10:53,0
2019/10/9 10:54,0
2019/10/9 10:55,0
2019/10/9 10:56,0
2019/10/9 10:57,0
2019/10/9 10:58,0
2019/10/9 10:59,0
2019/10/9 11:00,107.267
2019/10/9 11:01,107.267
2019/10/9 11:02,107.267
2019/10/9 11:03,107.267
2019/10/9 11:04,107.267
2019/10/9 11:05,107.267
2019/10/9 11:06,107.267
2019/10/9 11:07,107.267
2019/10/9 11:08,107.267
2019/10/9 11:09,107.267
2019/10/9 11:10,107.267
2019/10/9 11:11,107.267
2019/10/9 11:12,107.267
2019/10/9 11:13,107.267
2019/10/9 11:14,107.267
2019/10/9 11:15,107.267
2019/10/9 11:16,107.267
2019/10/9 11:17,107.267
2019/10/9 11:18,107.267
2019/10/9 11:19,107.267
2019/10/9 11:20,107.267
2019/10/9 11:21,107.267
2019/10/9 11:22,107.267
2019/10/9 11:23,107.267
2019/10/9 11:24,107.267
2019/10/9 11:25,107.267
2019/10/9 11:26,107.267
2019/10/9 11:27,107.267
2019/10/9 11:28,107.267
2019/10/9 11:29,107.267
2019/10/9 11:30,0
2019/10/9 11:31,0
2019/10/9 11:32,0
2019/10/9 11:33,0
2019/10/9 11:34,0
2019/10/9 11:35,0
2019/10/9 11:36,0
2019/10/9 11:37,0
2019/10/9 11:38,0
2019/10/9 11:39,0
2019/10/9 11:40,0
2019/10/9 11:41,0
2019/10/9 11:42,0
2019/10/9 11:43,0
2019/10/9 11:44,0
2019/10/9 11:45,107.281
2019/10/9 11:46,107.281
2019/10/9 11:47,107.281
2019/10/9 11:48,107.281
2019/10/9 11:49,107.281
2019/10/9 11:50,107.281
2019/10/9 11:51,107.281
2019/10/9 11:52,107.281
2019/10/9 11:53,107.281
2019/10/9 11:54,107.281
2019/10/9 11:55,107.281
2019/10/9 11:56,107.281
2019/10/9 11:57,107.281
2019/10/9 11:58,107.281
2019/10/9 11:59,107.281
2019/10/9 12:00,107.281
2019/10/9 12:01,107.281
2019/10/9 12:02,107.281
2019/10/9 12:03,107.281
2019/10/9 12:04,107.281
2019/10/9 12:05,107.281
2019/10/9 12:06,107.281
2019/10/9 12:07,107.281
2019/10/9 12:08,107.281
2019/10/9 12:09,107.281
2019/10/9 12:10,107.281
2019/10/9 12:11,107.281
2019/10/9 12:12,107.281
2019/10/9 12:13,107.281
2019/10/9 12:14,107.281
2019/10/9 12:15,0
2019/10/9 12:16,0
2019/10/9 12:17,0
2019/10/9 12:18,0
2019/10/9 12:19,0
2019/10/9 12:20,0
2019/10/9 12:21,0
2019/10/9 12:22,0
2019/10/9 12:23,0
2019/10/9 12:24,0
2019/10/9 12:25,0
2019/10/9 12:26,0
2019/10/9 12:27,0
2019/10/9 12:28,0
2019/10/9 12:29,0
2019/10/9 12:30,107.343
2019/10/9 12:31,107.343
2019/10/9 12:32,107.343
2019/10/9 12:33,107.343
2019/10/9 12:34,107.343
2019/10/9 12:35,107.343
2019/10/9 12:36,107.343
2019/10/9 12:37,107.343
2019/10/9 12:38,107.343
2019/10/9 12:39,107.343
2019/10/9 12:40,107.343
2019/10/9 12:41,107.343
2019/10/9 12:42,107.343
2019/10/9 12:43,107.343
2019/10/9 12:44,107.343
2019/10/9 12:45,107.343
2019/10/9 12:46,107.343
2019/10/9 12:47,107.343
2019/10/9 12:48,107.343
2019/10/9 12:49,107.343
2019/10/9 12:50,107.343
2019/10/9 12:51,107.343
2019/10/9 12:52,107.343
2019/10/9 12:53,107.343
2019/10/9 12:54,107.343
2019/10/9 12:55,107.343
2019/10/9 12:56,107.343
2019/10/9 12:57,107.343
2019/10/9 12:58,107.343
2019/10/9 12:59,107.343
2019/10/9 13:00,107.343
2019/10/9 13:01,107.343
2019/10/9 13:02,107.343
2019/10/9 13:03,107.343
2019/10/9 13:04,107.343
2019/10/9 13:05,107.343
2019/10/9 13:06,107.343
2019/10/9 13:07,107.343
2019/10/9 13:08,107.343
2019/10/9 13:09,107.343
2019/10/9 13:10,107.343
2019/10/9 13:11,107.343
2019/10/9 13:12,107.343
2019/10/9 13:13,107.343
2019/10/9 13:14,107.343
2019/10/9 13:15,107.343
2019/10/9 13:16,107.343
2019/10/9 13:17,107.343
2019/10/9 13:18,107.343
2019/10/9 13:19,107.343
2019/10/9 13:20,107.343
2019/10/9 13:21,107.343
2019/10/9 13:22,107.343
2019/10/9 13:23,107.343
2019/10/9 13:24,107.343
2019/10/9 13:25,107.343
2019/10/9 13:26,107.343
2019/10/9 13:27,107.343
2019/10/9 13:28,107.343
2019/10/9 13:29,107.343
2019/10/9 13:30,0
2019/10/9 13:31,0
2019/10/9 13:32,0
2019/10/9 13:33,0
2019/10/9 13:34,0
2019/10/9 13:35,0
2019/10/9 13:36,0
2019/10/9 13:37,0
2019/10/9 13:38,0
2019/10/9 13:39,0
2019/10/9 13:40,0
2019/10/9 13:41,0
2019/10/9 13:42,0
2019/10/9 13:43,0
2019/10/9 13:44,0
2019/10/9 13:45,0
2019/10/9 13:46,0
2019/10/9 13:47,0
2019/10/9 13:48,0
2019/10/9 13:49,0
2019/10/9 13:50,0
2019/10/9 13:51,0
2019/10/9 13:52,0
2019/10/9 13:53,0
2019/10/9 13:54,0
2019/10/9 13:55,0
2019/10/9 13:56,0
2019/10/9 13:57,0
2019/10/9 13:58,0
2019/10/9 13:59,0
2019/10/9 14:00,107.38
2019/10/9 14:01,107.38
2019/10/9 14:02,107.38
2019/10/9 14:03,107.38
2019/10/9 14:04,107.38
2019/10/9 14:05,107.38
2019/10/9 14:06,107.38
2019/10/9 14:07,107.38
2019/10/9 14:08,107.38
2019/10/9 14:09,107.38
2019/10/9 14:10,107.38
2019/10/9 14:11,107.38
2019/10/9 14:12,107.38
2019/10/9 14:13,107.38
2019/10/9 14:14,107.38
2019/10/9 14:15,107.38
2019/10/9 14:16,107.38
2019/10/9 14:17,107.38
2019/10/9 14:18,107.38
2019/10/9 14:19,107.38
2019/10/9 14:20,107.38
2019/10/9 14:21,107.38
2019/10/9 14:22,107.38
2019/10/9 14:23,107.38
2019/10/9 14:24,107.38
2019/10/9 14:25,107.38
2019/10/9 14:26,107.38
2019/10/9 14:27,107.38
2019/10/9 14:28,107.38
2019/10/9 14:29,107.38
2019/10/9 14:30,0
2019/10/9 14:31,0
2019/10/9 14:32,0
2019/10/9 14:33,0
2019/10/9 14:34,0
2019/10/9 14:35,0
2019/10/9 14:36,0
2019/10/9 14:37,0
2019/10/9 14:38,0
2019/10/9 14:39,0
2019/10/9 14:40,0
2019/10/9 14:41,0
2019/10/9 14:42,0
2019/10/9 14:43,0
2019/10/9 14:44,0
2019/10/9 14:45,107.395
2019/10/9 14:46,107.395
2019/10/9 14:47,107.395
2019/10/9 14:48,107.395
2019/10/9 14:49,107.395
2019/10/9 14:50,107.395
2019/10/9 14:51,107.395
2019/10/9 14:52,107.395
2019/10/9 14:53,107.395
2019/10/9 14:54,107.395
2019/10/9 14:55,107.395
2019/10/9 14:56,107.395
2019/10/9 14:57,107.395
2019/10/9 14:58,107.395
2019/10/9 14:59,107.395
2019/10/9 15:00,107.395
2019/10/9 15:01,107.395
2019/10/9 15:02,107.395
2019/10/9 15:03,107.395
2019/10/9 15:04,107.395
2019/10/9 15:05,107.395
2019/10/9 15:06,107.395
2019/10/9 15:07,107.395
2019/10/9 15:08,107.395
2019/10/9 15:09,107.395
2019/10/9 15:10,107.395
2019/10/9 15:11,107.395
2019/10/9 15:12,107.395
2019/10/9 15:13,107.395
2019/10/9 15:14,107.395
2019/10/9 15:15,107.395
2019/10/9 15:16,107.395
2019/10/9 15:17,107.395
2019/10/9 15:18,107.395
2019/10/9 15:19,107.395
2019/10/9 15:20,107.395
2019/10/9 15:21,107.395
2019/10/9 15:22,107.395
2019/10/9 15:23,107.395
2019/10/9 15:24,107.395
2019/10/9 15:25,107.395
2019/10/9 15:26,107.395
2019/10/9 15:27,107.395
2019/10/9 15:28,107.395
2019/10/9 15:29,107.395
2019/10/9 15:30,107.392
2019/10/9 15:31,107.392
2019/10/9 15:32,107.392
2019/10/9 15:33,107.392
2019/10/9 15:34,107.392
2019/10/9 15:35,107.392
2019/10/9 15:36,107.392
2019/10/9 15:37,107.392
2019/10/9 15:38,107.392
2019/10/9 15:39,107.392
2019/10/9 15:40,107.392
2019/10/9 15:41,107.392
2019/10/9 15:42,107.392
2019/10/9 15:43,107.392
2019/10/9 15:44,107.392
2019/10/9 15:45,107.392
2019/10/9 15:46,107.392
2019/10/9 15:47,107.392
2019/10/9 15:48,107.392
2019/10/9 15:49,107.392
2019/10/9 15:50,107.392
2019/10/9 15:51,107.392
2019/10/9 15:52,107.392
2019/10/9 15:53,107.392
2019/10/9 15:54,107.392
2019/10/9 15:55,107.392
2019/10/9 15:56,107.392
2019/10/9 15:57,107.392
2019/10/9 15:58,107.392
2019/10/9 15:59,107.392
2019/10/9 16:00,107.392
2019/10/9 16:01,107.392
2019/10/9 16:02,107.392
2019/10/9 16:03,107.392
2019/10/9 16:04,107.392
2019/10/9 16:05,107.392
2019/10/9 16:06,107.392
2019/10/9 16:07,107.392
2019/10/9 16:08,107.392
2019/10/9 16:09,107.392
2019/10/9 16:10,107.392
